
 ==================================================================================
 SPGL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :      120      No. columns           :      512
 Initial tau           : 2.00e+01      Two-norm of b         : 2.11e+00
 Optimality tol        : 1.00e-04      Target one-norm of x  : 2.00e+01
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :     1200

  Iter      Objective   Relative Gap      gNorm   stepG    nnzX    nnzG
    85  1.0918516e-03  2.1189381e-04   1.09e-03  1.032e-04     0.0      33       0
    86  1.0839681e-03  9.9134346e-04   1.08e-03  1.379e-04     0.0      33       0
    87  1.0516702e-03  6.6968798e-04   1.05e-03  1.205e-04    -0.3      32       0
    88  1.0138046e-03  2.7472821e-04   1.01e-03  9.991e-05     0.0      31       0
    89  1.0047190e-03  2.0904882e-04   1.00e-03  9.566e-05     0.0      31       0
    90  9.4320828e-04  3.0475686e-04   9.43e-04  9.533e-05     0.0      31       0
    91  9.1338935e-04  1.0225278e-03   9.13e-04  1.276e-04    -0.3      28       0
    92  8.6590782e-04  3.3576814e-04   8.66e-04  9.212e-05    -0.3      28       0
    93  8.5305865e-04  1.6771626e-04   8.53e-04  8.165e-05     0.0      28       0
    94  8.3870826e-04  2.0987493e-04   8.39e-04  8.205e-05     0.0      27       0
    95  7.7875973e-04  6.5740823e-04   7.79e-04  9.742e-05     0.0      25       0
    96  7.4901827e-04  3.7928065e-04   7.49e-04  8.352e-05    -0.3      24       0
    97  7.3489651e-04  1.3333781e-04   7.35e-04  6.974e-05     0.0      24       0
    98  7.2534217e-04  1.8205005e-04   7.25e-04  7.116e-05     0.0      24       0
    99  6.9285923e-04  2.0498009e-04   6.93e-04  6.906e-05     0.0      23       0
   100  6.8104510e-04  3.0560502e-04   6.81e-04  7.347e-05    -0.3      23       0
   101  6.7016577e-04  1.6376212e-04   6.70e-04  6.549e-05     0.0      23       0
   102  6.6060910e-04  1.9736094e-04   6.61e-04  6.638e-05     0.0      23       0
   103  6.4908411e-04  1.7266414e-04   6.49e-04  6.409e-05     0.0      23       0
   104  6.4372912e-04  4.7098275e-04   6.44e-04  7.748e-05     0.0      22       0
   105  6.4218904e-04  4.5209684e-04   6.42e-04  7.571e-05     0.0      20       0
   106  6.1258064e-04  1.8953445e-04   6.13e-04  6.217e-05     0.0      20       0
   107  6.0651803e-04  1.2022998e-04   6.07e-04  5.809e-05     0.0      20       0
   108  5.9110981e-04  1.3789506e-04   5.91e-04  5.769e-05     0.0      20       0
   109  5.3812373e-04  1.6238617e-03   5.38e-04  1.127e-04     0.0      20       0
   110  4.0363044e-04  3.8420102e-04   4.04e-04  5.438e-05    -0.3      20       0
   111  3.3910345e-04  1.8054739e-04   3.39e-04  3.913e-05     0.0      20       0
   112  3.2827575e-04  9.5414360e-05   3.28e-04  3.458e-05     0.0      20       0
   113  3.2056329e-04  1.1319335e-04   3.21e-04  3.439e-05     0.0      20       0
   114  3.0989269e-04  1.4474406e-04   3.10e-04  3.561e-05     0.0      20       0
   115  3.1067696e-04  4.4424368e-04   3.11e-04  4.850e-05    -0.3      20       0
   116  3.0012223e-04  1.2746344e-04   3.00e-04  3.396e-05     0.0      20       0
   117  2.9296891e-04  6.2918952e-05   2.93e-04  2.984e-05     0.0      20       0
   118  2.9026330e-04  5.3706911e-05   2.90e-04  2.924e-05     0.0      20       0
   119  2.7362962e-04  6.7034989e-05   2.74e-04  2.859e-05     0.0      20       0
   120  2.6853684e-04  2.4881785e-04   2.69e-04  3.850e-05    -0.3      20       0
   121  2.6591495e-04  2.6194305e-04   2.66e-04  3.641e-05    -0.3      20       0
   122  2.5834659e-04  8.2568588e-05   2.58e-04  2.858e-05     0.0      20       0
   123  2.5494836e-04  5.4025676e-05   2.55e-04  2.664e-05     0.0      20       0
   124  2.5280746e-04  3.2037416e-05   2.53e-04  2.548e-05     0.0      20       0
   125  2.4251158e-04  1.0844813e-04   2.43e-04  2.848e-05     0.0      20       0
   126  2.4123085e-04  5.6517534e-05   2.41e-04  2.632e-05    -0.3      20       0
   127  2.3965275e-04  3.9236452e-05   2.40e-04  2.515e-05     0.0      20       0
   128  2.3849095e-04  2.5989312e-05   2.38e-04  2.453e-05     0.0      20       0
   129  2.3739703e-04  8.2835011e-05   2.37e-04  2.737e-05     0.0      20       0
   130  2.3738906e-04  6.6544563e-05   2.37e-04  2.676e-05    -0.3      20       0  1.9999724e+01
   131  7.8409560e-05  8.4315058e-05   7.84e-05  9.435e-06     0.0      20       0

 EXIT -- Found a root

 Products with A     :     170        Total time   (secs) :     0.4
 Products with A'    :     132        Project time (secs) :     0.1
 Newton iterations   :       4        Mat-vec time (secs) :     0.0
 Line search its     :      49        Subspace iterations :       0


 ==================================================================================
 PQNL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :      120      No. columns           :      512
 Initial tau           : 0.00e+00      Two-norm of b         : 2.11e+00
 Optimality tol        : 1.00e-04      Target objective      : 0.00e+00
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :     1200

     0  2.1136008e+00  0.0000000e+00   1.00e+00  3.879e-01     0.0       0       0  1.1516430e+01

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
         1          1          4     1.00000e+00     1.16830e+00     3.29089e+00
         2          1         10     1.00000e+00     1.04642e+00     1.79693e+00
         3          1         17     1.00000e+00     9.60884e-01     1.12027e+00
         4          1         26     1.00000e+00     9.13657e-01     6.94902e-01
         5          1         35     1.00000e+00     8.93554e-01     5.07237e-01
         6          1         44     1.00000e+00     8.78303e-01     3.63886e-01
         7          1         53     1.00000e+00     8.67841e-01     3.01589e-01
         8          1         64     1.00000e+00     8.60505e-01     2.60479e-01
         9          1         73     1.00000e+00     8.53672e-01     2.28345e-01
        10          1         82     1.00000e+00     8.49063e-01     1.74871e-01
        11          1         94     1.00000e+00     8.45485e-01     1.34260e-01
break of testUpdateTau    11  8.4548476e-01  1.1990720e-01   8.45e-01  9.301e-02     0.0      39       0  1.9202179e+01

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
        12          1          4     1.00000e+00     3.17841e-01     1.36845e+00
        13          1         10     1.00000e+00     2.81133e-01     8.71874e-01
        14          1         19     1.00000e+00     2.44197e-01     5.03470e-01
        15          1         27     1.00000e+00     2.25162e-01     3.68451e-01
        16          1         37     1.00000e+00     2.09230e-01     2.79021e-01
        17          1         46     1.00000e+00     1.98906e-01     2.16145e-01
        18          1         55     1.00000e+00     1.89016e-01     1.92127e-01
        19          1         71     1.00000e+00     1.80907e-01     1.91128e-01
        20          1         87     1.00000e+00     1.73764e-01     1.78319e-01
        21          1        106     1.00000e+00     1.65528e-01     1.51263e-01
        22          1        123     1.00000e+00     1.56766e-01     1.63197e-01
        23          1        141     1.00000e+00     1.47293e-01     1.63361e-01
        24          1        159     1.00000e+00     1.38970e-01     1.56470e-01
        25          1        184     1.00000e+00     1.28965e-01     1.32745e-01
        26          1        206     1.00000e+00     1.19087e-01     1.24152e-01
        27          1        221     1.00000e+00     1.12294e-01     1.14294e-01
        28          1        240     1.00000e+00     1.05036e-01     1.03261e-01
        29          1        256     1.00000e+00     9.65376e-02     8.88760e-02
        30          1        274     1.00000e+00     9.08690e-02     7.24703e-02
        31          1        288     1.00000e+00     8.55550e-02     5.91832e-02
        32          1        301     1.00000e+00     8.19984e-02     4.13196e-02
        33          1        313     1.00000e+00     8.02856e-02     2.65090e-02
        34          1        323     1.00000e+00     7.95882e-02     1.45749e-02
        35          1        335     1.00000e+00     7.92846e-02     8.99969e-03
break of testUpdateTau    35  7.9284555e-02  1.3195655e-02   7.93e-02  8.550e-03     0.0      29       0  1.9937384e+01

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
        36          1          4     1.00000e+00     2.87038e-02     1.28778e-01
        37          1         10     1.00000e+00     2.51621e-02     8.17548e-02
        38          1         19     1.00000e+00     2.15950e-02     4.58010e-02
        39          1         27     1.00000e+00     1.96706e-02     3.35608e-02
        40          1         36     1.00000e+00     1.81707e-02     2.68622e-02
        41          1         47     1.00000e+00     1.69974e-02     2.09084e-02
        42          1         55     1.00000e+00     1.62236e-02     1.71443e-02
        43          1         66     1.00000e+00     1.52880e-02     1.75903e-02
        44          1         83     1.00000e+00     1.46607e-02     1.64617e-02
        45          1         96     1.00000e+00     1.39612e-02     1.50681e-02
        46          1        113     1.00000e+00     1.32421e-02     1.42810e-02
        47          1        136     1.00000e+00     1.23511e-02     1.37680e-02
        48          1        152     1.00000e+00     1.16364e-02     1.30810e-02
        49          1        169     1.00000e+00     1.08180e-02     1.19319e-02
        50          1        187     1.00000e+00     1.01798e-02     1.00990e-02
        51          1        209     1.00000e+00     9.45294e-03     9.88433e-03
        52          1        224     1.00000e+00     9.03882e-03     8.90013e-03
        53          1        243     1.00000e+00     8.28280e-03     8.13022e-03
        54          1        263     1.00000e+00     7.65263e-03     6.87180e-03
        55          1        285     1.00000e+00     6.97187e-03     5.92153e-03
        56          1        301     1.00000e+00     6.64705e-03     4.46224e-03
        57          1        314     1.00000e+00     6.37787e-03     2.71859e-03
        58          1        327     1.00000e+00     6.28790e-03     1.74153e-03
        59          1        339     1.00000e+00     6.24221e-03     1.10295e-03
        60          1        351     1.00000e+00     6.22341e-03     7.56956e-04
break of testUpdateTau    60  6.2234104e-03  1.4450272e-03   6.22e-03  6.888e-04     0.0      20       0  1.9993610e+01

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
        61          1          4     1.00000e+00     2.32746e-03     1.00195e-02
        62          1         10     1.00000e+00     2.05190e-03     6.31717e-03
        63          1         19     1.00000e+00     1.77861e-03     3.72122e-03
        64          1         27     1.00000e+00     1.62512e-03     2.66094e-03
        65          1         36     1.00000e+00     1.50381e-03     2.08967e-03
        66          1         45     1.00000e+00     1.42852e-03     1.50489e-03
        67          1         54     1.00000e+00     1.35770e-03     1.35706e-03
        68          1         71     1.00000e+00     1.29594e-03     1.46676e-03
        69          1         84     1.00000e+00     1.24390e-03     1.42504e-03
        70          1        101     1.00000e+00     1.18271e-03     1.24342e-03
        71          1        118     1.00000e+00     1.11302e-03     1.06957e-03
        72          1        140     1.00000e+00     1.05057e-03     1.06189e-03
        73          1        153     1.00000e+00     1.00379e-03     9.96960e-04
        74          1        170     1.00000e+00     9.41837e-04     8.38950e-04
        75          1        193     1.00000e+00     8.78946e-04     7.34981e-04
        76          1        210     1.00000e+00     8.37557e-04     7.22000e-04
        77          1        236     1.00000e+00     7.86600e-04     7.21394e-04
        78          1        254     1.00000e+00     7.34809e-04     6.38962e-04
        79          1        275     1.00000e+00     6.91367e-04     4.91598e-04
        80          1        292     1.00000e+00     6.60577e-04     3.34324e-04
        81          1        304     1.00000e+00     6.45602e-04     2.01867e-04
        82          1        316     1.00000e+00     6.39173e-04     1.36892e-04
        83          1        328     1.00000e+00     6.36197e-04     9.69525e-05
break of testUpdateTau    83  6.3619682e-04  1.3134265e-04   6.36e-04  6.953e-05     0.0      20       0  1.9999432e+01

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
        84          1          4     1.00000e+00     2.35601e-04     1.01547e-03
        85          1         10     1.00000e+00     2.07838e-04     6.60119e-04
        86          1         19     1.00000e+00     1.79590e-04     3.65378e-04
        87          1         28     1.00000e+00     1.64442e-04     2.82253e-04
        88          1         37     1.00000e+00     1.52114e-04     2.18969e-04
        89          1         46     1.00000e+00     1.43932e-04     1.72262e-04
        90          1         55     1.00000e+00     1.36623e-04     1.44916e-04
        91          1         67     1.00000e+00     1.29458e-04     1.41669e-04
        92          1         84     1.00000e+00     1.24041e-04     1.43296e-04
        93          1        100     1.00000e+00     1.18824e-04     1.21791e-04
        94          1        117     1.00000e+00     1.11311e-04     1.14034e-04
        95          1        134     1.00000e+00     1.05176e-04     1.16801e-04
        96          1        148     1.00000e+00     9.91609e-05     1.16301e-04
Optimal solution found


 EXIT -- Found a root

 Products with A     :     102        Total time   (secs) :     2.9
 Products with A'    :     102        Project time (secs) :     3.9
 Newton iterations   :       5        Mat-vec time (secs) :     0.0


 ==================================================================================
 SPGL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :      120      No. columns           :      512
 Initial tau           : 2.00e+01      Two-norm of b         : 2.02e+00
 Optimality tol        : 1.00e-04      Target one-norm of x  : 2.00e+01
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :     1200

  Iter      Objective   Relative Gap      gNorm   stepG    nnzX    nnzG
     0  2.0150022e+00  4.4849015e+00   4.55e-01     0.0       0       0
     1  5.3709574e-01  1.3116189e+00   6.91e-02     0.0     170       0
     2  3.5792143e-01  5.4296284e-01   5.32e-02     0.0     271       0
     3  3.1559980e-01  3.1546719e-01   3.68e-02     0.0     238       0
     4  2.7705011e-01  3.0543140e-01   3.52e-02     0.0     211       0
     5  2.2143489e-01  3.4736984e-01   2.96e-02     0.0     158       0
     6  2.3598006e-01  4.6699429e-01   3.99e-02    -0.3     169       0
     7  1.9605485e-01  2.5539995e-01   2.49e-02     0.0     177       0
     8  1.8101596e-01  1.1527172e-01   1.88e-02     0.0     167       0
     9  1.7686711e-01  9.8729566e-02   1.75e-02     0.0     154       0
    10  1.5870293e-01  7.0080960e-02   1.50e-02     0.0     137       0
    11  1.6661039e-01  3.8762099e-01   2.84e-02    -0.3     130       0
    12  1.5120536e-01  1.8636586e-01   2.04e-02    -0.3     155       0
    13  1.4029454e-01  6.0339553e-02   1.30e-02     0.0     147       0
    14  1.3861429e-01  4.9346776e-02   1.24e-02     0.0     138       0
    15  1.3442475e-01  4.2864249e-02   1.18e-02     0.0     133       0
    16  1.2451411e-01  1.7221348e-01   1.63e-02     0.0     123       0
    17  1.1734108e-01  7.6945872e-02   1.23e-02    -0.3     139       0
    18  1.1302008e-01  5.7774896e-02   1.08e-02     0.0     130       0
    19  1.1187243e-01  2.9432360e-02   9.36e-03     0.0     130       0
    20  1.1046812e-01  3.0281446e-02   9.30e-03     0.0     126       0
    21  1.0744605e-01  1.1882001e-01   1.34e-02     0.0     122       0
    22  1.0460477e-01  4.3984631e-02   9.72e-03    -0.3     125       0
    23  1.0384870e-01  2.0209979e-02   8.41e-03     0.0     122       0
    24  1.0318339e-01  2.0448589e-02   8.36e-03     0.0     122       0
    25  9.8823804e-02  6.3926520e-02   1.01e-02     0.0     120       0
    26  1.0148898e-01  1.3814124e-01   1.39e-02    -0.3     122       0
    27  9.6751888e-02  3.6037509e-02   8.73e-03     0.0     130       0
    28  9.5957326e-02  2.0022711e-02   7.84e-03     0.0     122       0
    29  9.5575476e-02  1.8871133e-02   7.75e-03     0.0     121       0
    30  8.9958818e-02  2.1135929e-02   7.46e-03     0.0     116       0
    31  9.1766755e-02  7.8255955e-02   1.00e-02    -0.3     121       0
    32  8.9093695e-02  7.4511252e-02   1.01e-02    -0.3     128       0
    33  8.6779719e-02  2.1571691e-02   7.33e-03     0.0     122       0
    34  8.6441343e-02  1.6881023e-02   7.05e-03     0.0     122       0
    35  8.5797982e-02  1.6787690e-02   6.98e-03     0.0     120       0
    36  8.0680258e-02  5.6803691e-02   8.64e-03     0.0     115       0
    37  8.0671831e-02  7.0669485e-02   9.35e-03    -0.3     121       0
    38  7.8499777e-02  2.6820491e-02   6.99e-03     0.0     120       0
    39  7.8023139e-02  1.7129255e-02   6.49e-03     0.0     118       0
    40  7.7737478e-02  1.5093080e-02   6.36e-03     0.0     118       0
    41  7.5633678e-02  2.5987417e-02   6.72e-03     0.0     117       0
    42  7.6275588e-02  6.3484087e-02   8.60e-03    -0.3     121       0
    43  7.5340402e-02  5.5748857e-02   8.18e-03     0.0     120       0
    44  7.4179987e-02  1.5673638e-02   6.14e-03     0.0     120       0
    45  7.3998455e-02  1.3899121e-02   6.04e-03     0.0     119       0
    46  7.1788045e-02  1.5238430e-02   5.96e-03     0.0     119       0
    47  7.0457923e-02  4.9665327e-02   7.42e-03    -0.3     121       0
    48  6.8744061e-02  3.4372743e-02   6.77e-03    -0.3     125       0
    49  6.8123499e-02  1.5603079e-02   5.76e-03     0.0     120       0
    50  6.7834969e-02  1.4567633e-02   5.66e-03     0.0     119       0
    51  6.7302496e-02  1.6004909e-02   5.68e-03     0.0     117       0
    52  6.7327599e-02  4.6788745e-02   7.16e-03    -0.3     117       0
    53  6.6391872e-02  2.0013665e-02   5.82e-03    -0.3     118       0
    54  6.6095139e-02  1.3362746e-02   5.47e-03     0.0     117       0
    55  6.5890685e-02  1.1716919e-02   5.37e-03     0.0     117       0
    56  6.0111227e-02  3.1811922e-02   5.96e-03     0.0     118       0
    57  6.1109402e-02  5.9384648e-02   7.52e-03    -0.3     119       0
    58  5.9415721e-02  2.9619900e-02   5.79e-03     0.0     116       0
    59  5.8882290e-02  1.3951521e-02   5.01e-03     0.0     115       0
    60  5.8711452e-02  1.2012609e-02   4.89e-03     0.0     116       0
    61  5.7913718e-02  9.8678891e-03   4.72e-03     0.0     115       0
    62  5.7535760e-02  2.7587702e-02   5.57e-03    -0.3     116       0
    63  5.7717441e-02  4.4141121e-02   6.38e-03    -0.3     116       0
    64  5.6809822e-02  1.3572007e-02   4.83e-03     0.0     116       0
    65  5.6657748e-02  9.2293477e-03   4.61e-03     0.0     117       0
    66  5.6351519e-02  1.0039276e-02   4.62e-03     0.0     117       0
    67  5.6368496e-02  1.7524360e-01   1.18e-02     0.0      98       0
    68  4.8189427e-02  5.9638266e-02   6.57e-03    -0.3     105       0
    69  4.2599749e-02  2.4019267e-02   4.23e-03     0.0     109       0
    70  4.1143276e-02  1.9019136e-02   3.96e-03     0.0     112       0
    71  4.0457842e-02  1.0115180e-02   3.46e-03     0.0     111       0
    72  3.9861320e-02  1.5649690e-02   3.69e-03     0.0     113       0
    73  3.9813016e-02  2.5633557e-02   4.18e-03     0.0     110       0
    74  3.9676114e-02  3.3186133e-02   4.51e-03     0.0     112       0
    75  3.8889378e-02  6.1127607e-03   3.17e-03     0.0     110       0
    76  3.8776254e-02  7.4435537e-03   3.23e-03     0.0     110       0
    77  3.8148999e-02  6.0874291e-03   3.12e-03     0.0     109       0
    78  3.8533550e-02  4.4765582e-02   4.89e-03    -0.3     108       0
    79  3.6533407e-02  1.1081312e-02   3.29e-03    -0.3     113       0
    80  3.6221944e-02  8.1715487e-03   3.09e-03     0.0     111       0
    81  3.6067318e-02  6.1425139e-03   2.98e-03     0.0     110       0
    82  3.5653695e-02  6.7185535e-03   2.95e-03     0.0     109       0
    83  3.5486024e-02  9.7906077e-03   3.11e-03    -0.3     110       0
    84  3.5630701e-02  2.2939062e-02   3.73e-03     0.0     107       0
    85  3.5153879e-02  7.8965430e-03   2.99e-03     0.0     109       0
    86  3.5019662e-02  6.0536546e-03   2.89e-03     0.0     108       0
    87  3.4923771e-02  5.4962759e-03   2.85e-03     0.0     108       0
    88  3.1620126e-02  1.9704132e-02   3.31e-03     0.0     105       0
    89  3.2975671e-02  3.7461290e-02   4.37e-03    -0.3     105       0
    90  3.1360527e-02  1.6292209e-02   3.13e-03     0.0     108       0
    91  3.0944568e-02  7.2656260e-03   2.68e-03     0.0     106       0
    92  3.0855640e-02  5.9329775e-03   2.60e-03     0.0     105       0
    93  3.0535252e-02  4.5189577e-03   2.49e-03     0.0     104       0
    94  3.0678341e-02  3.3971227e-02   3.91e-03     0.0     104       0
    95  2.9340555e-02  1.4094083e-02   2.94e-03    -0.3     108       0
    96  2.9037791e-02  4.9949814e-03   2.43e-03     0.0     105       0
    97  2.8909552e-02  4.2584357e-03   2.37e-03     0.0     104       0
    98  2.8673004e-02  6.0978910e-03   2.43e-03     0.0     104       0
    99  2.8726899e-02  1.9304788e-02   3.09e-03    -0.3     106       0
   100  2.8329418e-02  1.0215863e-02   2.61e-03    -0.3     104       0
   101  2.8191657e-02  3.8705865e-03   2.30e-03     0.0     104       0
   102  2.8123420e-02  4.2896903e-03   2.31e-03     0.0     104       0
   103  2.6148376e-02  9.9964036e-03   2.43e-03     0.0     104       0
   104  2.6954279e-02  2.9982595e-02   3.53e-03    -0.3     104       0
   105  2.6304040e-02  2.4248285e-02   3.14e-03     0.0     106       0
   106  2.5664730e-02  5.1128994e-03   2.18e-03     0.0     105       0
   107  2.5601292e-02  4.0072441e-03   2.12e-03     0.0     105       0
   108  2.5392700e-02  3.7117855e-03   2.08e-03     0.0     105       0
   109  2.4865996e-02  3.1045768e-02   3.33e-03     0.0     103       0
   110  2.3701130e-02  2.1791052e-02   2.90e-03    -0.3     107       0
   111  2.3080119e-02  4.0680891e-03   1.96e-03     0.0     105       0
   112  2.2966655e-02  4.5451204e-03   1.96e-03     0.0     105       0
   113  2.2836787e-02  3.3426561e-03   1.88e-03     0.0     105       0
   114  2.2490588e-02  5.4722810e-03   1.95e-03     0.0     104       0
   115  2.2609513e-02  1.8021492e-02   2.56e-03    -0.3     103       0
   116  2.2377875e-02  1.1843965e-02   2.26e-03     0.0     103       0
   117  2.2148417e-02  3.1129244e-03   1.81e-03     0.0     103       0
   118  2.2100543e-02  3.1347479e-03   1.81e-03     0.0     103       0
   119  2.1655026e-02  2.8412751e-03   1.76e-03     0.0     103       0
   120  2.1595055e-02  1.6302799e-02   2.42e-03    -0.3     103       0
   121  2.1125950e-02  5.2414019e-03   1.85e-03    -0.3     103       0
   122  2.1042133e-02  3.6831422e-03   1.76e-03     0.0     103       0
   123  2.0950225e-02  2.6282845e-03   1.70e-03     0.0     103       0
   124  2.0490534e-02  6.5995821e-03   1.85e-03     0.0     103       0
   125  2.0726047e-02  2.1608226e-02   2.62e-03    -0.3     103       0
   126  2.0343872e-02  1.0079988e-02   2.02e-03     0.0     103       0
   127  2.0153903e-02  2.6764309e-03   1.65e-03     0.0     103       0
   128  2.0110592e-02  2.8330588e-03   1.65e-03     0.0     103       0
   129  1.9408498e-02  4.0413808e-03   1.65e-03     0.0     103       0
   130  1.9621302e-02  1.1636707e-02   2.04e-03    -0.3     103       0
   131  1.9618080e-02  2.4109266e-02   2.62e-03    -0.3     105       0
   132  1.8865092e-02  5.0286490e-03   1.67e-03     0.0     103       0
   133  1.8795065e-02  2.6493948e-03   1.54e-03     0.0     103       0
   134  1.8734908e-02  2.7029967e-03   1.54e-03     0.0     103       0
   135  1.7615627e-02  1.4247909e-02   2.02e-03     0.0     102       0
   136  1.8543815e-02  2.9395036e-02   2.81e-03    -0.3     103       0
   137  1.7797858e-02  1.9844923e-02   2.31e-03     0.0     105       0
   138  1.7171800e-02  3.2035780e-03   1.46e-03     0.0     103       0
   139  1.7122285e-02  2.5693642e-03   1.42e-03     0.0     103       0
   140  1.7007442e-02  2.3691909e-03   1.39e-03     0.0     103       0
   141  1.6470322e-02  6.5096244e-03   1.55e-03     0.0     102       0
   142  1.6308886e-02  7.3372203e-03   1.60e-03    -0.3     103       0
   143  1.6155396e-02  2.7135742e-03   1.35e-03     0.0     103       0
   144  1.6105030e-02  2.5370884e-03   1.34e-03     0.0     103       0
   145  1.6032465e-02  2.0662888e-03   1.31e-03     0.0     103       0
   146  1.5878510e-02  1.4016641e-02   1.85e-03     0.0     103       0
   147  1.5387648e-02  5.0315165e-03   1.41e-03    -0.3     103       0
   148  1.5297607e-02  2.0572997e-03   1.25e-03     0.0     103       0
   149  1.5248543e-02  1.9302123e-03   1.24e-03     0.0     103       0
   150  1.4986147e-02  3.3756019e-03   1.29e-03     0.0     103       0
   151  1.5124290e-02  1.5742584e-02   1.90e-03    -0.3     103       0
   152  1.5228345e-02  1.4053152e-02   1.81e-03     0.0     103       0
   153  1.4712546e-02  1.9313214e-03   1.20e-03     0.0     103       0
   154  1.4680884e-02  2.0672965e-03   1.21e-03     0.0     103       0
   155  1.4533630e-02  1.7606042e-03   1.18e-03     0.0     103       0
   156  1.4049240e-02  1.1152037e-02   1.61e-03    -0.3     103       0
   157  1.3706668e-02  5.6215306e-03   1.33e-03    -0.3     103       0
   158  1.3528930e-02  2.6262687e-03   1.15e-03     0.0     103       0
   159  1.3476288e-02  1.8495617e-03   1.11e-03     0.0     103       0
   160  1.3405528e-02  2.2769841e-03   1.12e-03     0.0     103       0
   161  1.3364304e-02  1.0285239e-02   1.51e-03     0.0     101       0
   162  1.3121949e-02  2.4266394e-03   1.11e-03    -0.3     102       0
   163  1.3089459e-02  1.6896967e-03   1.07e-03     0.0     102       0
   164  1.3009753e-02  1.9460087e-03   1.08e-03     0.0     102       0
   165  1.2920877e-02  2.9070376e-02   2.33e-03     0.0     101       0
   166  1.2988690e-02  2.9586099e-02   2.41e-03    -0.3     104       0
   167  1.1272057e-02  4.3519389e-03   1.07e-03     0.0     100       0
   168  1.0969024e-02  3.0935490e-03   9.95e-04     0.0     101       0
   169  1.0896552e-02  2.0906183e-03   9.34e-04     0.0     100       0
   170  1.0782083e-02  1.7632660e-03   8.97e-04     0.0     101       0
   171  1.0655945e-02  2.4280803e-03   9.36e-04     0.0     101       0
   172  1.0882125e-02  8.8058198e-03   1.20e-03    -0.3      99       0
   173  1.0627066e-02  7.6810283e-03   1.19e-03     0.0     100       0
   174  1.0460369e-02  1.7272483e-03   8.76e-04     0.0     101       0
   175  1.0434890e-02  1.3014715e-03   8.53e-04     0.0     100       0
   176  1.0355523e-02  1.6000702e-03   8.60e-04     0.0     100       0
   177  1.0405693e-02  1.9656418e-02   1.73e-03    -0.3      98       0
   178  9.5411648e-03  5.0914401e-03   9.99e-04    -0.3     100       0
   179  9.3873567e-03  1.2980213e-03   7.83e-04     0.0      99       0
   180  9.3489411e-03  1.4069934e-03   7.79e-04     0.0      99       0
   181  9.2645971e-03  1.2371377e-03   7.57e-04     0.0      98       0
   182  9.2146388e-03  4.9635909e-03   9.57e-04     0.0      97       0
   183  8.9765681e-03  2.1517937e-03   7.89e-04    -0.3      98       0
   184  8.9225052e-03  1.2947611e-03   7.41e-04     0.0      98       0
   185  8.8920091e-03  1.1045491e-03   7.27e-04     0.0      98       0
   186  8.8038398e-03  2.0466319e-03   7.65e-04     0.0      98       0
   187  8.7699988e-03  1.8026743e-03   7.52e-04    -0.3      98       0
   188  8.7366606e-03  2.1946634e-03   7.68e-04     0.0      98       0
   189  8.7036448e-03  1.3178397e-03   7.22e-04     0.0      98       0
   190  8.6747733e-03  1.4882920e-03   7.28e-04     0.0      98       0
   191  8.6325217e-03  1.4457211e-03   7.24e-04     0.0      97       0
   192  8.6737234e-03  5.7099814e-03   9.29e-04     0.0      98       0
   193  8.5245810e-03  1.0491708e-03   6.96e-04    -0.3      97       0
   194  8.5068697e-03  1.1397562e-03   6.99e-04     0.0      98       0
   195  8.3667152e-03  9.0459915e-04   6.77e-04     0.0      96       0
   196  8.2910898e-03  9.4779905e-03   1.07e-03    -0.3      97       0
   197  8.3914124e-03  1.4264652e-02   1.32e-03    -0.3      96       0
   198  7.7688295e-03  1.8464512e-03   6.83e-04     0.0      96       0
   199  7.7069238e-03  1.3112368e-03   6.50e-04     0.0      96       0
   200  7.6759692e-03  1.1964650e-03   6.39e-04     0.0      96       0
   201  7.5635339e-03  1.1960060e-03   6.27e-04     0.0      95       0
   202  7.6240840e-03  5.7564064e-03   8.52e-04    -0.3      95       0
   203  7.5339704e-03  5.7948633e-03   8.55e-04    -0.3      95       0
   204  7.3848825e-03  1.2437086e-03   6.21e-04     0.0      96       0
   205  7.3675185e-03  8.9968794e-04   6.02e-04     0.0      96       0
   206  7.3034845e-03  9.5351830e-04   5.98e-04     0.0      94       0
   207  7.0729462e-03  4.8810312e-03   7.78e-04    -0.3      94       0
   208  6.9467074e-03  5.2793244e-03   7.90e-04    -0.3      96       0
   209  6.8048268e-03  9.6765659e-04   5.67e-04     0.0      95       0
