
 ==================================================================================
 SPGL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :     6400      No. columns           :    34341
 Initial tau           : 2.03e+05      Two-norm of b         : 1.54e+04
 Optimality tol        : 1.00e-04      Target one-norm of x  : 2.03e+05
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :      200

  Iter      Objective   Relative Gap      gNorm   stepG    nnzX    nnzG
   184  3.8679388e+02  2.0717357e+01   1.31e+01     0.0   10483       0
   185  3.8549699e+02  1.4999070e+02   6.00e+01     0.0   10229       0
   186  3.8557397e+02  1.9379055e+02   7.67e+01    -0.3   10946       0
   187  3.8444911e+02  3.3081301e+01   1.74e+01     0.0   10774       0
   188  3.8434266e+02  1.6433105e+01   1.14e+01     0.0   10523       0
   189  3.8411638e+02  1.7703152e+01   1.19e+01     0.0   10356       0
   190  3.8393796e+02  8.3121835e+02   3.07e+02     0.0   10002       0
   191  3.7461987e+02  3.5470819e+02   1.28e+02    -0.3   11222       0
   192  3.7180428e+02  2.4166635e+01   1.35e+01     0.0   12561       0
   193  3.7166231e+02  2.2460718e+01   1.29e+01     0.0   11454       0
   194  3.7084060e+02  5.9967904e+01   2.55e+01     0.0   10315       0
   195  3.7059742e+02  4.8335680e+01   2.15e+01    -0.3   11080       0
   196  3.7020229e+02  3.1101005e+01   1.57e+01     0.0   10780       0
   197  3.7007907e+02  1.8914942e+01   1.16e+01     0.0   10592       0
   198  3.6988633e+02  1.6940768e+01   1.09e+01     0.0   10390       0
   199  3.6644545e+02  1.8917386e+02   6.76e+01     0.0    9971       0
   200  3.6567958e+02  1.3657224e+02   5.02e+01    -0.3   10719       0

 ERROR EXIT -- Too many iterations

 Products with A     :     302        Total time   (secs) :    80.9
 Products with A'    :     201        Project time (secs) :     1.4
 Newton iterations   :       0        Mat-vec time (secs) :    78.0
 Line search its     :     225        Subspace iterations :       0

